Registrado,Línea,Texto breve de material,Ctd.total reg.,    Valor var.
2022-03,Pintado 2 UNI,0079-BECKRYPRIM 246,4020.0,27818.4
2022-03,Pintado 2 UNI,0092-80 GLOSS CLEAR LAV,1514.0,16956.8
2022-03,Pintado 2 UNI,0097-CLEAR APPLIANCE BACKER MC,2486.435,19269.9
2022-03,Pintado 2 UNI,0099-CLEAR P/ESPUMA ROHS,580.0,3584.4
2022-03,Pintado 2 UNI,0102-BLANCO STD,6170.0,38068.9
2022-03,Pintado 2 UNI,0104-BLANCO SUPERMATIC,5553.25,33597.090000000004
2022-03,Pintado 2 UNI,0106-BLANCO CONFAD,6971.895,62607.8
2022-03,Pintado 2 UNI,0114-BLANCO QL,175.0,1690.5
2022-03,Pintado 2 UNI,0151-BLANCO FRIO,349.75,2115.98
2022-03,Pintado 2 UNI,0173-BLANCO SM,1100.0,5995.0
2022-03,Pintado 2 UNI,0177-WHITE 800043 LAUNDRY,4389.328,41172.01
2022-03,Pintado 2 UNI,0195-NEAT WHITE LAV ROHS,328.0,3617.84
2022-03,Pintado 2 UNI,0318-TOPAZ METALLIC 14H2593,257.895,5000.58
2022-03,Pintado 2 UNI,0400-GRIS FONDO,2140.0,12305.0
2022-03,Pintado 2 UNI,0404-GRIS FONDO MC,1275.0,7420.5
2022-03,Pintado 2 UNI,0407-COOL GRAY ICP,341.0,2782.56
2022-03,Pintado 2 UNI,0433-PLATA 89,374.71500000000003,4084.3999999999996
2022-03,Pintado 2 UNI,0435-APOLLO GRAY KRYSTAL KOTE,100.0,1142.0
2022-03,Pintado 2 UNI,0443-PRIVATE LABEL GRAY,350.0,4319.0
2022-03,Pintado 2 UNI,0488-DIAMOND GRAY LAV,946.725,23478.78
2022-03,Pintado 2 UNI,0501-NEGRO ESTUFAS,544.0,4248.64
2022-03,Pintado 2 UNI,0504-BLACK QL,737.0,6633.0
2022-03,Pintado 2 UNI,0526-BLACK REF SAB,2363.0,26276.56
2022-03,Pintado 2 UNI,0529-BLACK QUANTUM SAB II,2900.0,32364.0
2022-03,Pintado 2 UNI,0534-BLACK TEXT KOTE,600.0,6048.0
2022-03,Pintado 2 UNI,0545-NEGRO MANDM,140.0,1414.0
2022-03,Pintado 2 UNI,0587-MONOBACK BRILLANTE AR,89.0,783.2
2022-03,Pintado 2 UNI,0601-VERDE PRIMSA,8385.0,33875.4
2022-03,Pintado 2 UNI,0700-ARENA STD,830.0,5262.2
2022-03,Pintado 2 UNI,0933-ROJO RAL-8004 POLY,1225.0,8881.25
2022-03,Pintado 2 UNI,0966-ROJO RAL 8004 BC,200.0,1644.0
2022-03,Pintado 2 UNI,1005-COIL PRIMER ROHS,420.0,3872.3999999999996
2022-03,Pintado 2 UNI,1056-PRIMER LAUNDRY NCC ROHS,204.0,1884.96
2022-03,Pintado 2 UNI,1128-BLANCO PURO G9010 ROHS,1460.0,10220.0
2022-03,Pintado 2 UNI,1129-BLANCO GRIS G9073 ROHS,150.0,1098.0
2022-03,Pintado 2 UNI,1130-BLANCO RAL 9003 POLY,800.0,5632.0
2022-03,Pintado 2 UNI,1431-GRIS 356 TEXT.,955.0,11717.85
2022-03,Pintado 2 UNI,2102-BLANCO RAL 9003 BC,530.0,4091.6
2022-03,Pintado 2 UNI,2158-BLANCO POLAR RF AR,119.0,880.6
2022-03,Pintado 2 UNI,50 GLOSS APPLIANCE CLEAR,847.0,5209.06
2022-03,Pintado 2 UNI,BLANCO 15 II MOD.,370.93,2403.63
2022-03,Pintado 2 UNI,BLANCO QUANTUM SAB,1925.0,21714.0
2022-03,Pintado 2 UNI,CHROME FREE POLYURETANE PRIMER,89.0,1335.0
2022-03,Pintado 2 UNI,CLEAR LAUNDRY BACKER,2033.999,12102.32
2022-03,Pintado 2 UNI,SUPER HIGH GLOSS CLEAR,940.0,10716.0
2022-04,Pintado 1 UNI,0001-PRIMER 4457,2860.0,16988.4
2022-04,Pintado 1 UNI,0021-UNIVERSAL PRIMER,1144.0,8591.45
2022-04,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,1101.5,5287.2
2022-04,Pintado 1 UNI,0025-CLEAR EPOXY (WASH COAT),24.0,105.36
2022-04,Pintado 1 UNI,0027-80 GLOSS CLEAR BACKER II,160.0,1056.0
2022-04,Pintado 1 UNI,0028-CLEAR P/ESPUMA,2715.0,16398.6
2022-04,Pintado 1 UNI,0036-BACK PRIMER,555.0,5638.8
2022-04,Pintado 1 UNI,0038-PRIMER 917,395.5,2839.69
2022-04,Pintado 1 UNI,0043-PRIMARIO NEGRO 4866,348.0,3281.64
2022-04,Pintado 1 UNI,0054-CLEAR KRYSTAL KOTE,2924.0,33859.92
2022-04,Pintado 1 UNI,0079-BECKRYPRIM 246,6670.0,46156.4
2022-04,Pintado 1 UNI,0090-PRIMER 60000,139.0,1063.35
2022-04,Pintado 1 UNI,0093-50 GLOSS CLEAR ONE PASS,134.0,1988.56
2022-04,Pintado 1 UNI,0102-BLANCO STD,4210.0,25975.7
2022-04,Pintado 1 UNI,0110-DURAPLUS BLANCO STD,1680.0,10348.8
2022-04,Pintado 1 UNI,0139-NEW PRIME WHITE,1115.0,9878.9
2022-04,Pintado 1 UNI,0151-BLANCO FRIO,407.5,2465.37
2022-04,Pintado 1 UNI,0153-BLANCO IMPERIAL JUV SILIC,665.0,6098.05
2022-04,Pintado 1 UNI,0173-BLANCO SM,250.0,1362.5
2022-04,Pintado 1 UNI,0174-BLANCO STD USDA,165.0,1018.05
2022-04,Pintado 1 UNI,0400-GRIS FONDO,4175.0,24006.25
2022-04,Pintado 1 UNI,0401-RANGE GRAY,70.0,581.0
2022-04,Pintado 1 UNI,0404-GRIS FONDO MC,185.0,1076.7
2022-04,Pintado 1 UNI,0405-TAUPE METALLIC,662.0,7990.34
2022-04,Pintado 1 UNI,0407-COOL GRAY ICP,600.0,4896.0
2022-04,Pintado 1 UNI,0422-BACKER 0507 CR,25.0,213.75
2022-04,Pintado 1 UNI,0426-GRIS PIZARRA TERNIUM,269.5,2961.81
2022-04,Pintado 1 UNI,0427-GRIS BACKER TERNIUM,180.25,1140.98
2022-04,Pintado 1 UNI,0435-APOLLO GRAY KRYSTAL KOTE,2675.0,30548.5
2022-04,Pintado 1 UNI,0439-PRIVATE LABEL GRAY TEXT,1390.0,19348.8
2022-04,Pintado 1 UNI,0440-BALTIC GRAY HVAC,60.0,447.0
2022-04,Pintado 1 UNI,0443-PRIVATE LABEL GRAY,1102.0,13598.68
2022-04,Pintado 1 UNI,0446-WARM DARK GRAY SMOOTH,595.0,5938.1
2022-04,Pintado 1 UNI,0501-NEGRO ESTUFAS,440.0,3436.4
2022-04,Pintado 1 UNI,0503-NEGRO ERNA,189.25,1983.3400000000001
2022-04,Pintado 1 UNI,0511-AMS BLACK TEXTURE,24.0,393.6
2022-04,Pintado 1 UNI,0521-NEGRO MM MITSUI.,1161.25,8175.2
2022-04,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,585.0,6604.65
2022-04,Pintado 1 UNI,0543-BLACK METALLIC,51.0,714.0
2022-04,Pintado 1 UNI,0545-NEGRO MANDM,90.0,909.0
2022-04,Pintado 1 UNI,0567-NEGRO RAL 9011 REF,1644.0,15108.380000000001
2022-04,Pintado 1 UNI,0601-VERDE PRIMSA,6767.0,27247.68
2022-04,Pintado 1 UNI,0620-VERDE PINO RAL-6028 POLY,595.0,5051.55
2022-04,Pintado 1 UNI,0702-ARENA STD SILIC.,110.0,906.4
2022-04,Pintado 1 UNI,0728-SAND TEXTURED,105.465,1202.3
2022-04,Pintado 1 UNI,0900-ROJO STD SILIC.,31.25,235.0
2022-04,Pintado 1 UNI,0933-ROJO RAL-8004 POLY,260.0,1885.0
2022-04,Pintado 1 UNI,0936-ROJO WRINKLED CR,2050.0,19147.0
2022-04,Pintado 1 UNI,0987-DEEP RED TRINAR,378.5,19027.2
2022-04,Pintado 1 UNI,1026-CLEAR PRINT INOX,155.0,1463.2
2022-04,Pintado 1 UNI,1027-BLACK INK PRINT,5.0,51.1
2022-04,Pintado 1 UNI,1118-BLANCO MET 9010 USDA SILIC,80.0,788.0
2022-04,Pintado 1 UNI,1130-BLANCO RAL 9003 POLY,1950.0,13728.0
2022-04,Pintado 1 UNI,1131-BLANCO RAL 9003 BACKER,1247.0,8629.24
2022-04,Pintado 1 UNI,1418-PRINTING SILVER INOX,340.0,5426.4
2022-04,Pintado 1 UNI,1475-CHACOAL GRAY CKA3Y49403,605.5,31243.8
2022-04,Pintado 1 UNI,1487-AMERICAN STERLING III,949.0,7762.82
2022-04,Pintado 1 UNI,1489-IRON ORE GRAY,99.0,985.05
2022-04,Pintado 1 UNI,1490-IRON ORE GRAY TXT,100.0,1062.0
2022-04,Pintado 1 UNI,2102-BLANCO RAL 9003 BC,180.0,1389.6
2022-04,Pintado 1 UNI,50' BLACK EPOXY BACKER,22.0,214.5
2022-04,Pintado 1 UNI,BECKRYPRIM 243,565.0,3712.05
2022-04,Pintado 1 UNI,HIGH BUILT PRIMER,1667.0,12885.91
2022-04,Pintado 1 UNI,PRIMARIO 4435,290.0,2009.7
2022-04,Pintado 1 UNI,ROJO JANITZIO BB,915.0,6752.7
2022-04,Pintado 1 UNI,TEXTURED GRAY ROHS PRIMER,49.0,808.5
2022-04,Pintado 1 UNI,WHITE KRYSTAL KOTE,750.0,8730.0
2022-04,Pintado 2 UNI,0001-PRIMER 4457,320.0,1900.8
2022-04,Pintado 2 UNI,0021-UNIVERSAL PRIMER,5029.5,37771.61
2022-04,Pintado 2 UNI,0023-CLEAR EPOXICO P/ESPUMA,981.25,4710.0
2022-04,Pintado 2 UNI,0028-CLEAR P/ESPUMA,1755.0,10600.199999999999
2022-04,Pintado 2 UNI,0029-CLEAR INOXIDABLE,2072.0,19083.12
2022-04,Pintado 2 UNI,0034-CLEAR AZUL P/ESPUMA,310.0,1894.1000000000001
2022-04,Pintado 2 UNI,0039-CR FREE POLYURETAN PRIMER,105.0,1162.3500000000001
2022-04,Pintado 2 UNI,0043-PRIMARIO NEGRO 4866,260.0,2451.8
2022-04,Pintado 2 UNI,0054-CLEAR KRYSTAL KOTE,400.0,4632.0
2022-04,Pintado 2 UNI,0075-CLEAR LAUNDRY BACKER ROHS,1724.43,10691.47
2022-04,Pintado 2 UNI,0079-BECKRYPRIM 246,6290.0,43526.8
2022-04,Pintado 2 UNI,0092-80 GLOSS CLEAR LAV,1111.465,12448.41
2022-04,Pintado 2 UNI,0097-CLEAR APPLIANCE BACKER MC,1871.25,14502.210000000001
2022-04,Pintado 2 UNI,0102-BLANCO STD,9640.0,59478.8
2022-04,Pintado 2 UNI,0104-BLANCO SUPERMATIC,2460.0,14882.970000000001
2022-04,Pintado 2 UNI,0106-BLANCO CONFAD,1812.25,16274.050000000001
2022-04,Pintado 2 UNI,0144-WHITE POLYESTER ROHS,100.0,783.0
2022-04,Pintado 2 UNI,0147-BLANCO 15 II MOD ROHS,175.0,1669.5
2022-04,Pintado 2 UNI,0151-BLANCO FRIO,591.5,3578.57
2022-04,Pintado 2 UNI,0173-BLANCO SM,605.0,3297.25
2022-04,Pintado 2 UNI,0177-WHITE 800043 LAUNDRY,3268.5,30658.620000000003
2022-04,Pintado 2 UNI,0193-WHITE 12H2427 LAV ROHS,5837.5,44715.4
2022-04,Pintado 2 UNI,0195-NEAT WHITE LAV ROHS,929.0,10246.87
2022-04,Pintado 2 UNI,0263-AZUL KB LAV,378.5,4920.5
2022-04,Pintado 2 UNI,0400-GRIS FONDO,5170.0,29727.5
2022-04,Pintado 2 UNI,0404-GRIS FONDO MC,665.0,3870.3
2022-04,Pintado 2 UNI,0407-COOL GRAY ICP,50.0,408.0
2022-04,Pintado 2 UNI,0433-PLATA 89,228.25,2487.93
2022-04,Pintado 2 UNI,0485-URBAN SILVER REF ROHS,700.0,8827.0
2022-04,Pintado 2 UNI,0488-DIAMOND GRAY LAV,442.005,10961.72
2022-04,Pintado 2 UNI,0517-BLACK POLYESTER ROHS,1542.0,12012.18
2022-04,Pintado 2 UNI,0524-BLACK KRYSTAL KOTE,660.0,7451.4
2022-04,Pintado 2 UNI,0567-NEGRO RAL 9011 REF,1892.5,17392.1
2022-04,Pintado 2 UNI,0601-VERDE PRIMSA,10813.0,42995.02
2022-04,Pintado 2 UNI,0664-AQUA KB LAV,757.0,9992.4
2022-04,Pintado 2 UNI,0700-ARENA STD,930.0,5896.2
2022-04,Pintado 2 UNI,0933-ROJO RAL-8004 POLY,2400.0,17400.0
2022-04,Pintado 2 UNI,0966-ROJO RAL 8004 BC,730.0,6000.6
2022-04,Pintado 2 UNI,0995-ROSA KB LAV,799.6800000000001,11435.43
2022-04,Pintado 2 UNI,1028-CLEAR BLUE EPOXY,660.0,3216.0
2022-04,Pintado 2 UNI,1037-APPLIANCE 5 GLOSS CLEAR,578.0,5496.78
2022-04,Pintado 2 UNI,1055-CLEAR TOP LAVADORAS,54.0,529.2
2022-04,Pintado 2 UNI,1056-PRIMER LAUNDRY NCC ROHS,376.0,3474.24
2022-04,Pintado 2 UNI,1431-GRIS 356 TEXT.,695.0,8527.65
2022-04,Pintado 2 UNI,1492-GRIS KB LAV,238.25,2473.04
2022-04,Pintado 2 UNI,2172-WHITE 12H2427 LAV ROHS II,59.0,610.65
2022-04,Pintado 2 UNI,50 GLOSS APPLIANCE CLEAR,323.575,1989.99
2022-04,Pintado 2 UNI,BLACK PRIMER ROHS,475.0,4678.75
2022-04,Pintado 2 UNI,BLANCO 15 II MOD.,725.75,4702.86
2022-04,Pintado 2 UNI,CHROME FREE POLYURETANE PRIMER,3203.5,48052.5
2022-04,Pintado 2 UNI,CLEAR LAUNDRY BACKER,1373.75,8173.83
2022-04,Pintado 2 UNI,UNIVERSAL SILVER CLEAR TOP,181.68,1344.4299999999998
2022-04,Pintado 2 UNI,UNIVERSAL SILVER ROHS,114.0,1299.6
2022-05,Pintado 1 UNI,0001-PRIMER 4457,2720.0,16156.8
2022-05,Pintado 1 UNI,0021-UNIVERSAL PRIMER,451.75,3392.65
2022-05,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,299.75,1438.8
2022-05,Pintado 1 UNI,0025-CLEAR EPOXY (WASH COAT),179.0,785.81
2022-05,Pintado 1 UNI,0027-80 GLOSS CLEAR BACKER II,50.0,330.0
2022-05,Pintado 1 UNI,0028-CLEAR P/ESPUMA,2355.0,14093.2
2022-05,Pintado 1 UNI,0036-BACK PRIMER,345.0,3505.2
2022-05,Pintado 1 UNI,0038-PRIMER 917,5065.75,36372.22
2022-05,Pintado 1 UNI,0043-PRIMARIO NEGRO 4866,125.0,1178.75
2022-05,Pintado 1 UNI,0051-80 GLOSS CLEAR BACKER.,5.0,33.0
2022-05,Pintado 1 UNI,0054-CLEAR KRYSTAL KOTE,4425.0,51241.5
2022-05,Pintado 1 UNI,0079-BECKRYPRIM 246,5475.0,37887.0
2022-05,Pintado 1 UNI,0090-PRIMER 60000,1892.5,14477.6
2022-05,Pintado 1 UNI,0093-50 GLOSS CLEAR ONE PASS,263.5,3910.3399999999997
2022-05,Pintado 1 UNI,0121-BLANCO STD KYNAR,407.5,8300.77
2022-05,Pintado 1 UNI,0130-BLANCO MET 9010,420.0,2990.4
2022-05,Pintado 1 UNI,0139-NEW PRIME WHITE,490.0,4341.4
2022-05,Pintado 1 UNI,0150-BLANCO NIEVE ROLFLEX TER,1553.0,11802.8
2022-05,Pintado 1 UNI,0173-BLANCO SM,740.0,4033.0
2022-05,Pintado 1 UNI,0400-GRIS FONDO,860.0,4945.0
2022-05,Pintado 1 UNI,0401-RANGE GRAY,255.715,2122.44
2022-05,Pintado 1 UNI,0404-GRIS FONDO MC,665.0,3870.3
2022-05,Pintado 1 UNI,0405-TAUPE METALLIC,980.0,11828.6
2022-05,Pintado 1 UNI,0407-COOL GRAY ICP,470.0,3835.2
2022-05,Pintado 1 UNI,0422-BACKER 0507 CR,1165.0,9960.75
2022-05,Pintado 1 UNI,0426-GRIS PIZARRA TERNIUM,4677.5,51405.780000000006
2022-05,Pintado 1 UNI,0427-GRIS BACKER TERNIUM,3532.9,22363.21
2022-05,Pintado 1 UNI,0435-APOLLO GRAY KRYSTAL KOTE,3427.0,39136.34
2022-05,Pintado 1 UNI,0440-BALTIC GRAY HVAC,1465.0,10914.25
2022-05,Pintado 1 UNI,0446-WARM DARK GRAY SMOOTH,120.0,1197.6
2022-05,Pintado 1 UNI,0466-SLATE GRAY HVAC TEXT,10.0,104.3
2022-05,Pintado 1 UNI,0501-NEGRO ESTUFAS,170.0,1327.7
2022-05,Pintado 1 UNI,0503-NEGRO ERNA,129.5,1357.16
2022-05,Pintado 1 UNI,0511-AMS BLACK TEXTURE,570.888,9362.56
2022-05,Pintado 1 UNI,0524-BLACK KRYSTAL KOTE,1275.0,14394.75
2022-05,Pintado 1 UNI,0525-NEGRO GRAFITO,567.75,5052.99
2022-05,Pintado 1 UNI,0534-BLACK TEXT KOTE,200.0,2016.0
2022-05,Pintado 1 UNI,0543-BLACK METALLIC,126.68,1773.52
2022-05,Pintado 1 UNI,0601-VERDE PRIMSA,2270.0,9121.8
2022-05,Pintado 1 UNI,0607-VERDE INGLES,600.0,6132.0
2022-05,Pintado 1 UNI,0620-VERDE PINO RAL-6028 POLY,400.0,3396.0
2022-05,Pintado 1 UNI,0702-ARENA STD SILIC.,200.0,1648.0
2022-05,Pintado 1 UNI,0718-SANDPIPER BEIGE,565.0,5073.7
2022-05,Pintado 1 UNI,0788-CLAY XH3Y48843,757.0,12944.72
2022-05,Pintado 1 UNI,0933-ROJO RAL-8004 POLY,2840.0,20590.0
2022-05,Pintado 1 UNI,0936-ROJO WRINKLED CR,3825.0,35725.5
2022-05,Pintado 1 UNI,0966-ROJO RAL 8004 BC,735.0,6041.7
2022-05,Pintado 1 UNI,1026-CLEAR PRINT INOX,130.0,1227.2
2022-05,Pintado 1 UNI,1042-BLACK STAINLESS LIKE CLR,250.0,2807.5
2022-05,Pintado 1 UNI,1104-WHITE BACKER 28555,1324.75,15115.380000000001
2022-05,Pintado 1 UNI,1130-BLANCO RAL 9003 POLY,2085.0,14678.4
2022-05,Pintado 1 UNI,1131-BLANCO RAL 9003 BACKER,320.0,2214.4
2022-05,Pintado 1 UNI,1145-BLANCO TERNIUM CR,99.0,2407.68
2022-05,Pintado 1 UNI,1152-BLANCO TERNIUM CR TOP,40.0,973.6
2022-05,Pintado 1 UNI,1418-PRINTING SILVER INOX,170.0,2713.2
2022-05,Pintado 1 UNI,1474-PRINTING DARK SILVER INOX,433.0,6876.04
2022-05,Pintado 1 UNI,1487-AMERICAN STERLING III,655.0,5357.9
2022-05,Pintado 1 UNI,2102-BLANCO RAL 9003 BC,795.0,6137.4
2022-05,Pintado 1 UNI,2113-WHITE XW3Y48850,1354.0,16925.04
2022-05,Pintado 1 UNI,50' BLACK EPOXY BACKER,167.25,1630.69
2022-05,Pintado 1 UNI,BECKRYPRIM 243,1223.0,8035.11
2022-05,Pintado 1 UNI,PRIMARIO 4435,430.0,2979.9
2022-05,Pintado 1 UNI,ROJO JANITZIO BB,1690.0,12472.2
2022-05,Pintado 1 UNI,TEXTURED GRAY ROHS PRIMER,732.0,12078.02
2022-05,Pintado 1 UNI,WHITE AKZO NOBEL XW3Y56897,378.5,6453.42
2022-05,Pintado 1 UNI,WHITE KRYSTAL KOTE,1120.0,13036.8
2022-05,Pintado 2 UNI,0001-PRIMER 4457,1855.0,11018.7
2022-05,Pintado 2 UNI,0021-UNIVERSAL PRIMER,2207.0,16574.6
2022-05,Pintado 2 UNI,0023-CLEAR EPOXICO P/ESPUMA,721.75,3464.4
2022-05,Pintado 2 UNI,0025-CLEAR EPOXY (WASH COAT),50.0,219.5
2022-05,Pintado 2 UNI,0028-CLEAR P/ESPUMA,3182.5,15382.1
2022-05,Pintado 2 UNI,0029-CLEAR INOXIDABLE,2834.0,26101.14
2022-05,Pintado 2 UNI,0034-CLEAR AZUL P/ESPUMA,40.0,244.4
2022-05,Pintado 2 UNI,0036-BACK PRIMER,340.0,3454.4
2022-05,Pintado 2 UNI,0038-PRIMER 917,29.0,208.22
2022-05,Pintado 2 UNI,0039-CR FREE POLYURETAN PRIMER,140.0,1445.4
2022-05,Pintado 2 UNI,0043-PRIMARIO NEGRO 4866,60.0,565.8
2022-05,Pintado 2 UNI,0054-CLEAR KRYSTAL KOTE,3953.0,45775.74
2022-05,Pintado 2 UNI,0068-APPLIANCE 10 GLOSS CLEAR,805.895,6954.88
2022-05,Pintado 2 UNI,0075-CLEAR LAUNDRY BACKER ROHS,2293.575,14220.16
2022-05,Pintado 2 UNI,0079-BECKRYPRIM 246,11075.0,76639.0
2022-05,Pintado 2 UNI,0084-EDGEGARD PRIMER,149.0,1430.4
2022-05,Pintado 2 UNI,0097-CLEAR APPLIANCE BACKER MC,1474.0,11423.52
2022-05,Pintado 2 UNI,0102-BLANCO STD,16730.0,103224.1
2022-05,Pintado 2 UNI,0104-BLANCO SUPERMATIC,537.5,3251.87
2022-05,Pintado 2 UNI,0106-BLANCO CONFAD,1125.5,10107.02
2022-05,Pintado 2 UNI,0110-DURAPLUS BLANCO STD,400.0,2464.0
2022-05,Pintado 2 UNI,0139-NEW PRIME WHITE,390.0,3455.4
2022-05,Pintado 2 UNI,0144-WHITE POLYESTER ROHS,330.0,2387.6
2022-05,Pintado 2 UNI,0147-BLANCO 15 II MOD ROHS,150.0,1431.0
2022-05,Pintado 2 UNI,0151-BLANCO FRIO,663.0,4011.14
2022-05,Pintado 2 UNI,0173-BLANCO SM,2540.0,13843.0
2022-05,Pintado 2 UNI,0174-BLANCO STD USDA,450.0,2776.5
2022-05,Pintado 2 UNI,0177-WHITE 800043 LAUNDRY,2420.0,22699.66
2022-05,Pintado 2 UNI,0193-WHITE 12H2427 LAV ROHS,6324.25,48443.920000000006
2022-05,Pintado 2 UNI,0195-NEAT WHITE LAV ROHS,3244.0,35781.32
2022-05,Pintado 2 UNI,0202-AZUL REY,190.0,1691.0
2022-05,Pintado 2 UNI,0309-CAFE MOCHA,279.25,2733.86
2022-05,Pintado 2 UNI,0318-TOPAZ METALLIC 14H2593,386.685,7497.82
2022-05,Pintado 2 UNI,0400-GRIS FONDO,8360.0,48070.0
2022-05,Pintado 2 UNI,0404-GRIS FONDO MC,2746.0,15981.72
2022-05,Pintado 2 UNI,0422-BACKER 0507 CR,40.0,342.0
2022-05,Pintado 2 UNI,0435-APOLLO GRAY KRYSTAL KOTE,3808.0,43487.36
2022-05,Pintado 2 UNI,0446-WARM DARK GRAY SMOOTH,490.0,4890.2
2022-05,Pintado 2 UNI,0476-GRAY BACKER,100.0,937.0
2022-05,Pintado 2 UNI,0503-NEGRO ERNA,45.0,471.6
2022-05,Pintado 2 UNI,0504-BLACK QL,180.0,1620.0
2022-05,Pintado 2 UNI,0517-BLACK POLYESTER ROHS,550.0,4284.5
2022-05,Pintado 2 UNI,0524-BLACK KRYSTAL KOTE,775.0,8749.75
2022-05,Pintado 2 UNI,0553-DARK SLATE METALLIC,44.0,682.0
2022-05,Pintado 2 UNI,0601-VERDE PRIMSA,10863.0,43024.47
2022-05,Pintado 2 UNI,0664-AQUA KB LAV,280.5,3702.6000000000004
2022-05,Pintado 2 UNI,0730-ARENA STD USDA,630.0,4441.5
2022-05,Pintado 2 UNI,0933-ROJO RAL-8004 POLY,2635.0,19103.75
2022-05,Pintado 2 UNI,0966-ROJO RAL 8004 BC,480.0,3945.6
2022-05,Pintado 2 UNI,0995-ROSA KB LAV,852.75,12194.34
2022-05,Pintado 2 UNI,1009-APPLIANCE 30 GLOSS CLR OP,94.0,749.18
2022-05,Pintado 2 UNI,1015-CR FREE WHITE PRIMER,29.0,544.04
2022-05,Pintado 2 UNI,1028-CLEAR BLUE EPOXY,430.0,2666.0
2022-05,Pintado 2 UNI,1055-CLEAR TOP LAVADORAS,29.0,284.2
2022-05,Pintado 2 UNI,1056-PRIMER LAUNDRY NCC ROHS,1104.0,10200.96
2022-05,Pintado 2 UNI,1058-WHITE SLATE CLEARCOAT,94.0,1043.4
2022-05,Pintado 2 UNI,1130-BLANCO RAL 9003 POLY,2775.0,19536.0
2022-05,Pintado 2 UNI,1487-AMERICAN STERLING III,265.0,2167.7
2022-05,Pintado 2 UNI,1492-GRIS KB LAV,289.25,3002.42
2022-05,Pintado 2 UNI,16 - 24 SEGS;3113-WHITE 12H2427 LAV ROHS,79.0,921.93
2022-05,Pintado 2 UNI,2102-BLANCO RAL 9003 BC,1530.0,11811.6
2022-05,Pintado 2 UNI,2146-WHITE SLATE METALLIC,49.0,637.0
2022-05,Pintado 2 UNI,2409-PLATA 113 REF,149.0,2980.0
2022-05,Pintado 2 UNI,2452-QUARTZ GRAY TXT EDGE,263.25,2527.2
2022-05,Pintado 2 UNI,50 GLOSS APPLIANCE CLEAR,247.947,1524.88
2022-05,Pintado 2 UNI,BLACK PRIMER ROHS,195.0,1920.75
2022-05,Pintado 2 UNI,BLANCO 15 II MOD.,958.575,6211.57
2022-05,Pintado 2 UNI,CHROME FREE POLYURETANE PRIMER,4888.75,73331.25
2022-05,Pintado 2 UNI,CLEAR LAUNDRY BACKER,608.5,3620.58
2022-05,Pintado 2 UNI,HIGH BUILT PRIMER,400.0,3092.0
2022-05,Pintado 2 UNI,WHITE KRYSTAL KOTE,750.0,8730.0
2022-06,Pintado 1 UNI,0001-PRIMER 4457,5895.0,35016.3
2022-06,Pintado 1 UNI,0021-UNIVERSAL PRIMER,69.0,518.19
2022-06,Pintado 1 UNI,0023-CLEAR EPOXICO P/ESPUMA,996.5,4783.2
2022-06,Pintado 1 UNI,0027-80 GLOSS CLEAR BACKER II,303.0,1999.8
2022-06,Pintado 1 UNI,0028-CLEAR P/ESPUMA,1587.5,7298.5599999999995
2022-06,Pintado 1 UNI,0036-BACK PRIMER,65.0,660.4
2022-06,Pintado 1 UNI,0038-PRIMER 917,14933.5,107222.92
2022-06,Pintado 1 UNI,0043-PRIMARIO NEGRO 4866,90.0,848.7
2022-06,Pintado 1 UNI,0051-80 GLOSS CLEAR BACKER.,145.0,957.0
2022-06,Pintado 1 UNI,0054-CLEAR KRYSTAL KOTE,1109.0,12842.22
2022-06,Pintado 1 UNI,0063-CLEAR KYNAR UV,233.36,6263.38
2022-06,Pintado 1 UNI,0079-BECKRYPRIM 246,4810.0,33285.2
2022-06,Pintado 1 UNI,0090-PRIMER 60000,11808.0,90331.05
2022-06,Pintado 1 UNI,0093-50 GLOSS CLEAR ONE PASS,154.0,2285.3599999999997
2022-06,Pintado 1 UNI,0102-BLANCO STD,3550.0,21903.5
2022-06,Pintado 1 UNI,0110-DURAPLUS BLANCO STD,490.0,3018.4
2022-06,Pintado 1 UNI,0121-BLANCO STD KYNAR,1982.5,40383.5
2022-06,Pintado 1 UNI,0139-NEW PRIME WHITE,120.0,1063.2
2022-06,Pintado 1 UNI,0150-BLANCO NIEVE ROLFLEX TER,28895.63,219606.79
2022-06,Pintado 1 UNI,0174-BLANCO STD USDA,1910.0,11784.7
2022-06,Pintado 1 UNI,0219-DEEP BLUE,109.25,1434.45
2022-06,Pintado 1 UNI,0345-LIGHTSONE CS XH3Y43424,467.5,6264.5
2022-06,Pintado 1 UNI,0400-GRIS FONDO,3105.0,17853.75
2022-06,Pintado 1 UNI,0405-TAUPE METALLIC,901.0,10875.07
2022-06,Pintado 1 UNI,0407-COOL GRAY ICP,148.0,1207.6799999999998
2022-06,Pintado 1 UNI,0422-BACKER 0507 CR,2550.0,21802.5
2022-06,Pintado 1 UNI,0426-GRIS PIZARRA TERNIUM,2184.75,24010.43
2022-06,Pintado 1 UNI,0427-GRIS BACKER TERNIUM,5019.5,31773.38
2022-06,Pintado 1 UNI,0439-PRIVATE LABEL GRAY TEXT,2273.0,31640.16
